pid hid age sex hh_serial pernum workid
44571 9104 65 2 2751909000 2 9104
44572 9104 20 2 2751909000 3 434129
44573 9104 17 1 2751909000 4 435181
44574 9105 43 1 2751575000 1 462360
44575 9105 41 2 2751575000 2 462004
44576 9105 20 1 2751575000 3 435438
44577 9105 14 2 2751575000 4 435438
44578 9106 66 1 2751829000 1 433973
44579 9106 61 2 2751829000 2 9106
44580 9106 38 1 2751829000 3 434128
44581 9106 15 1 2751829000 4 434015
44582 9107 26 1 2751369000 1 463467
44583 9107 24 2 2751369000 2 9107
44584 9107 6 2 2751369000 3 434060
44585 9107 5 2 2751369000 4 434060
44586 9107 2 2 2751369000 5 9107
44587 9108 70 2 2751328000 1 9108
44588 9108 40 2 2751328000 2 9108
44589 9108 23 2 2751328000 3 435520
44590 9108 19 2 2751328000 4 433906
44591 9109 59 1 2751379000 1 435525
44592 9109 59 2 2751379000 2 9109
44593 9109 17 2 2751379000 3 461945
44594 9109 29 2 2751379000 4 462178
44595 9109 16 2 2751379000 5 9109
44596 9110 69 1 2751307000 1 435214
44597 9110 66 2 2751307000 2 9110
44598 9110 93 1 2751307000 3 9110
44599 9110 33 2 2751307000 4 9110
44600 9110 4 2 2751307000 5 9110
44601 9110 15 1 2751307000 6 9110
44602 9111 32 1 2751896000 1 435309
44603 9111 33 2 2751896000 2 9111
44604 9111 10 1 2751896000 3 435242
44605 9111 5 1 2751896000 4 435242
44606 9112 31 1 2751762000 1 434128
44607 9112 29 2 2751762000 2 423682
44608 9112 12 2 2751762000 3 435100
44609 9112 6 1 2751762000 4 435100
44610 9113 36 1 2751539000 1 463503
44611 9113 17 1 2751539000 2 9113
44612 9113 31 2 2751539000 3 9113
44613 9113 15 1 2751539000 4 434122
44614 9113 7 1 2751539000 5 435438
44615 9114 21 1 2751759000 1 434098
44616 9115 40 2 2751848000 1 435450
44617 9115 24 1 2751848000 2 434129
44618 9115 22 1 2751848000 3 434100
44619 9115 20 1 2751848000 4 434114
44620 9115 12 1 2751848000 5 435327
44621 9115 9 2 2751848000 6 435327
44622 9116 40 1 2751491000 1 434898
44623 9116 39 2 2751491000 2 9116
44624 9116 15 2 2751491000 3 434116
44625 9117 73 1 2751356000 1 435135
44626 9117 72 2 2751356000 2 9117
44627 9117 39 1 2751356000 3 434129
44628 9117 15 2 2751356000 4 9117
44629 9118 57 1 2751253000 1 435283
44630 9118 55 2 2751253000 2 435525
44631 9118 28 2 2751253000 3 435098
44632 9118 23 2 2751253000 4 423763
44633 9118 29 1 2751253000 5 424383
44634 9118 5 2 2751253000 6 435100
44635 9119 33 1 2751914000 1 435523
44636 9119 34 2 2751914000 2 9119
44637 9119 13 2 2751914000 3 9119
44638 9119 11 1 2751914000 4 435456
44639 9119 9 1 2751914000 5 435456
44640 9119 6 2 2751914000 6 435456
44641 9119 0 1 2751914000 7 9119
44642 9120 53 1 2751291000 1 435164
44643 9120 33 2 2751291000 2 9120
44644 9120 16 1 2751291000 3 9120
44645 9120 12 1 2751291000 4 434116
44646 9120 7 1 2751291000 5 434116
44647 9120 3 1 2751291000 6 9120
44648 9121 33 1 2751901000 1 435526
44649 9121 33 2 2751901000 2 458123
44650 9121 9 1 2751901000 3 435438
44651 9121 8 2 2751901000 4 435438
44652 9122 66 1 2751407000 1 9122
44653 9122 57 2 2751407000 2 9122
44654 9122 36 2 2751407000 3 434129
44655 9122 2 2 2751407000 4 9122
44656 9123 33 1 2751339000 1 434902
44657 9123 32 2 2751339000 2 9123
44658 9123 12 2 2751339000 3 434123
44659 9123 5 2 2751339000 4 434123
44660 9124 69 1 2751307000 1 434019
44661 9124 66 2 2751307000 2 9124
44662 9124 93 1 2751307000 3 9124
44663 9124 33 2 2751307000 4 9124
44664 9124 4 2 2751307000 5 9124
44665 9124 15 1 2751307000 6 9124
44666 9125 43 1 2751758000 1 458035
44667 9125 33 2 2751758000 2 434065
44668 9125 16 1 2751758000 3 435100
44669 9125 14 1 2751758000 4 435100
44670 9125 18 2 2751758000 5 435100
44671 9126 31 1 2751641000 1 434129
44672 9126 29 2 2751641000 2 9126
44673 9126 12 1 2751641000 3 435057
44674 9126 6 2 2751641000 4 435057
44675 9127 34 1 2751709000 1 434129
44676 9127 33 2 2751709000 2 435473
44677 9127 11 2 2751709000 3 435327
44678 9127 7 1 2751709000 4 435327
44679 9127 1 2 2751709000 5 9127
44680 9128 29 1 2751537000 1 9128
44681 9128 29 2 2751537000 2 9128
44682 9128 11 1 2751537000 3 433906
44683 9128 10 1 2751537000 4 433906
44684 9128 7 2 2751537000 5 433906
44685 9128 5 2 2751537000 6 433906
44686 9128 1 2 2751537000 7 9128
44687 9129 81 1 2751685000 1 434129
44688 9130 34 2 2751732000 1 434020
44689 9130 11 1 2751732000 2 433957
44690 9130 8 2 2751732000 3 433957
44691 9131 51 1 2751425000 1 9131
44692 9131 51 2 2751425000 2 9131
44693 9132 40 2 2751848000 1 461917
44694 9132 24 1 2751848000 2 433904
44695 9132 22 1 2751848000 3 434058
44696 9132 20 1 2751848000 4 462203
44697 9132 12 1 2751848000 5 435438
44698 9132 9 2 2751848000 6 435438
44699 9133 29 1 2751387000 1 458204
44700 9133 28 2 2751387000 2 9133
44701 9133 12 1 2751387000 3 433979
44702 9133 7 2 2751387000 4 433979
44703 9133 2 2 2751387000 5 9133
44704 9134 60 1 2751510000 1 458110
44705 9134 56 2 2751510000 2 9134
44706 9134 35 1 2751510000 3 434116
44707 9134 14 2 2751510000 4 435327
44708 9134 12 1 2751510000 5 435327
44709 9134 11 1 2751510000 6 435327
44710 9134 16 2 2751510000 7 434129
44711 9134 17 2 2751510000 8 9134
44712 9135 47 1 2751558000 1 427642
44713 9135 43 2 2751558000 2 9135
44714 9135 25 1 2751558000 3 458204
44715 9135 15 1 2751558000 4 9135
44716 9135 3 1 2751558000 5 9135
44717 9136 32 1 2751695000 1 434127
44718 9136 30 2 2751695000 2 9136
44719 9136 9 1 2751695000 3 435517
44720 9136 6 1 2751695000 4 435517
44721 9137 36 1 2751678000 1 434128
44722 9137 38 2 2751678000 2 9137
44723 9137 13 2 2751678000 3 434948
44724 9137 10 2 2751678000 4 434948
44725 9138 58 1 2751370000 1 434129
44726 9138 60 1 2751370000 2 463226
44727 9139 43 1 2751943000 1 463044
44728 9139 32 2 2751943000 2 434129
44729 9139 19 1 2751943000 3 458139
44730 9139 11 2 2751943000 4 434060
44731 9140 50 1 2751857000 1 439792
44732 9140 50 2 2751857000 2 9140
44733 9140 29 2 2751857000 3 9140
44734 9140 8 1 2751857000 4 433906
44735 9140 1 1 2751857000 5 9140
44736 9140 22 1 2751857000 6 435057
44737 9140 11 1 2751857000 7 433906
44738 9141 72 1 2751530000 1 9141
44739 9141 63 2 2751530000 2 9141
44740 9141 35 2 2751530000 3 434119
44741 9142 51 1 2751520000 1 435478
44742 9142 51 2 2751520000 2 9142
44743 9142 22 2 2751520000 3 9142
44744 9143 30 1 2751378000 1 9143
44745 9143 36 2 2751378000 2 9143
44746 9143 12 1 2751378000 3 435503
44747 9143 7 2 2751378000 4 435503
44748 9143 5 2 2751378000 5 435503
44749 9143 1 1 2751378000 6 9143
44750 9144 42 1 2751925000 1 434100
44751 9144 37 2 2751925000 2 9144
44752 9144 19 1 2751925000 3 434129
44753 9144 12 1 2751925000 4 433964
44754 9145 29 1 2751602000 1 434129
44755 9145 24 2 2751602000 2 9145
44756 9145 7 1 2751602000 3 434037
44757 9145 1 2 2751602000 4 9145
44758 9146 59 1 2751764000 1 463481
44759 9146 54 2 2751764000 2 9146
44760 9147 33 1 2751267000 1 462107
44761 9147 33 2 2751267000 2 9147
44762 9147 13 1 2751267000 3 433993
44763 9147 10 1 2751267000 4 433993
44764 9147 5 2 2751267000 5 433993
44765 9148 23 1 2751634000 1 434032
44766 9148 25 2 2751634000 2 9148
44767 9148 5 1 2751634000 3 435057
44768 9148 1 2 2751634000 4 9148
44769 9148 0 2 2751634000 5 9148
44770 9149 29 1 2751287000 1 434127
44771 9149 30 2 2751287000 2 9149
44772 9149 10 1 2751287000 3 433993
44773 9149 8 2 2751287000 4 433993
44774 9150 24 1 2751538000 1 434129
44775 9150 28 2 2751538000 2 9150
44776 9150 7 1 2751538000 3 434069
44777 9150 6 1 2751538000 4 434069
44778 9150 1 1 2751538000 5 9150
44779 9151 38 1 2751257000 1 423628
44780 9151 23 2 2751257000 2 435525
44781 9151 8 2 2751257000 3 435248
44782 9151 6 2 2751257000 4 435248
44783 9151 5 2 2751257000 5 435248
44784 9152 55 1 2751893000 1 9152
44785 9152 52 2 2751893000 2 9152
44786 9152 22 2 2751893000 3 9152
44787 9152 15 2 2751893000 4 434123
44788 9153 50 1 2751384000 1 458020
44789 9153 49 2 2751384000 2 9153
44790 9153 30 1 2751384000 3 435491
44791 9153 25 2 2751384000 4 9153
44792 9153 17 2 2751384000 5 9153
44793 9154 85 1 2751576000 1 435067
44794 9154 75 2 2751576000 2 9154
44795 9154 44 2 2751576000 3 9154
44796 9154 37 2 2751576000 4 463245
44797 9155 42 2 2751396000 1 434127
44798 9155 14 2 2751396000 2 435242
44799 9156 29 1 2751881000 1 435108
44800 9156 27 2 2751881000 2 9156
44801 9156 10 1 2751881000 3 434020
44802 9156 8 1 2751881000 4 434020
44803 9156 4 1 2751881000 5 9156
44804 9156 1 1 2751881000 6 9156
44805 9157 58 2 2751779000 1 9157
44806 9157 58 1 2751779000 2 435311
44807 9157 30 1 2751779000 3 423645
44808 9157 21 2 2751779000 4 435513
44809 9157 12 1 2751779000 5 435327
44810 9157 8 1 2751779000 6 435327
44811 9157 5 2 2751779000 7 435327
44812 9157 25 2 2751779000 8 9157
44813 9158 55 1 2751555000 1 463342
44814 9158 55 2 2751555000 2 9158
44815 9158 16 1 2751555000 3 435242
44816 9158 36 2 2751555000 4 435520
44817 9158 37 1 2751555000 5 434129
44818 9158 3 2 2751555000 6 9158
44819 9158 0 1 2751555000 7 9158
44820 9158 96 2 2751555000 8 9158
44821 9159 53 1 2751313000 1 435003
44822 9159 54 2 2751313000 2 9159
44823 9159 32 1 2751313000 3 458104
44824 9159 22 2 2751313000 4 9159
44825 9160 40 1 2751632000 1 457959
44826 9160 29 2 2751632000 2 9160
44827 9160 14 1 2751632000 3 450979
44828 9160 10 2 2751632000 4 450979
44829 9161 72 1 2751351000 1 9161
44830 9161 68 2 2751351000 2 9161
44831 9161 43 1 2751351000 3 9161
44832 9162 42 1 2751459000 1 461969
44833 9162 41 2 2751459000 2 434113
44834 9162 23 2 2751459000 3 435456
44835 9162 21 1 2751459000 4 435516
44836 9162 18 2 2751459000 5 435456
44837 9162 1 1 2751459000 6 9162
44838 9163 27 1 2751740000 1 434126
44839 9163 30 2 2751740000 2 9163
44840 9163 6 1 2751740000 3 435100
44841 9164 46 1 2751787000 1 434128
44842 9164 46 2 2751787000 2 9164
44843 9164 27 1 2751787000 3 428589
44844 9164 28 2 2751787000 4 9164
44845 9164 8 2 2751787000 5 435248
44846 9164 2 1 2751787000 6 9164
44847 9165 48 1 2751603000 1 434129
44848 9165 46 2 2751603000 2 9165
44849 9165 18 2 2751603000 3 433993
44850 9165 15 2 2751603000 4 433993
44851 9166 75 2 2751741000 1 9166
44852 9166 65 2 2751741000 2 9166
44853 9166 11 2 2751741000 3 435327
44854 9166 8 2 2751741000 4 435327
44855 9167 57 2 2751421000 1 9167
44856 9167 27 1 2751421000 2 462741
44857 9168 43 1 2751346000 1 463342
44858 9168 40 2 2751346000 2 434116
44859 9168 17 2 2751346000 3 9168
44860 9168 13 1 2751346000 4 435517
44861 9168 11 1 2751346000 5 435517
44862 9168 19 1 2751346000 6 434123
44863 9169 51 1 2751298000 1 434128
44864 9169 52 2 2751298000 2 424225
44865 9170 57 2 2751421000 1 9170
44866 9170 27 1 2751421000 2 439904
44867 9171 82 1 2751398000 1 9171
44868 9171 39 1 2751398000 2 9171
44869 9172 25 1 2751299000 1 435165
44870 9172 23 2 2751299000 2 9172
44871 9172 7 2 2751299000 3 435438
44872 9172 3 2 2751299000 4 9172
44873 9172 0 2 2751299000 5 9172
44874 9173 56 2 2751904000 1 9173
44875 9173 16 1 2751904000 2 463457
44876 9174 31 1 2751664000 1 420015
44877 9174 22 2 2751664000 2 9174
44878 9174 1 1 2751664000 3 9174
44879 9175 87 1 2751364000 1 9175
44880 9175 84 2 2751364000 2 9175
44881 9176 56 1 2751771000 1 435304
44882 9176 52 2 2751771000 2 9176
44883 9176 20 2 2751771000 3 435470
44884 9176 13 1 2751771000 4 434948
44885 9177 27 1 2751489000 1 434123
44886 9177 31 2 2751489000 2 9177
44887 9177 9 2 2751489000 3 433906
44888 9177 5 2 2751489000 4 433906
44889 9177 2 1 2751489000 5 9177
44890 9178 54 2 2751432000 1 434869
44891 9178 60 1 2751432000 2 434122
44892 9178 34 1 2751432000 3 435511
44893 9179 29 1 2751837000 1 434951
44894 9179 26 2 2751837000 2 9179
44895 9179 10 1 2751837000 3 434021
44896 9179 4 1 2751837000 4 9179
44897 9180 42 1 2751459000 1 463069
44898 9180 41 2 2751459000 2 434096
44899 9180 23 2 2751459000 3 435503
44900 9180 21 1 2751459000 4 434953
44901 9180 18 2 2751459000 5 435503
44902 9180 1 1 2751459000 6 9180
44903 9181 42 1 2751459000 1 433885
44904 9181 41 2 2751459000 2 462429
44905 9181 23 2 2751459000 3 435438
44906 9181 21 1 2751459000 4 435524
44907 9181 18 2 2751459000 5 435438
44908 9181 1 1 2751459000 6 9181
44909 9182 53 1 2751332000 1 434128
44910 9182 49 2 2751332000 2 9182
44911 9182 33 1 2751332000 3 434129
44912 9182 23 2 2751332000 4 9182
44913 9182 4 1 2751332000 5 9182
44914 9182 0 2 2751332000 6 9182
44915 9183 49 1 2751373000 1 434129
44916 9183 39 2 2751373000 2 9183
44917 9183 19 1 2751373000 3 458127
44918 9183 13 2 2751373000 4 434030
44919 9184 47 1 2751768000 1 424147
44920 9184 37 2 2751768000 2 9184
44921 9184 16 2 2751768000 3 434037
44922 9184 13 1 2751768000 4 434037
44923 9184 9 1 2751768000 5 434037
44924 9185 26 1 2751682000 1 434083
44925 9185 25 2 2751682000 2 9185
44926 9185 8 1 2751682000 3 434022
44927 9185 6 2 2751682000 4 434022
44928 9185 4 2 2751682000 5 9185
44929 9186 86 1 2751309000 1 9186
44930 9186 59 2 2751309000 2 9186
44931 9186 26 1 2751309000 3 463412
44932 9186 22 2 2751309000 4 9186
44933 9186 3 2 2751309000 5 9186
44934 9186 22 2 2751309000 6 434127
44935 9186 24 1 2751309000 7 435274
44936 9187 33 1 2751937000 1 458203
44937 9187 32 2 2751937000 2 435431
44938 9187 12 2 2751937000 3 434100
44939 9187 3 2 2751937000 4 9187
44940 9188 29 1 2751837000 1 419999
44941 9188 26 2 2751837000 2 9188
44942 9188 10 1 2751837000 3 435100
44943 9188 4 1 2751837000 4 9188
44944 9189 55 2 2751325000 1 434128
44945 9189 12 2 2751325000 2 434948
44946 9189 25 2 2751325000 3 9189
44947 9189 29 1 2751325000 4 427900
44948 9189 4 1 2751325000 5 9189
44949 9189 2 2 2751325000 6 9189
44950 9190 59 1 2751240000 1 9190
44951 9190 48 2 2751240000 2 9190
44952 9190 22 2 2751240000 3 434129
44953 9191 35 2 2751690000 1 434129
44954 9191 15 2 2751690000 2 9191
44955 9191 2 1 2751690000 3 9191
44956 9192 32 1 2751706000 1 9192
44957 9192 32 2 2751706000 2 463510
44958 9192 14 1 2751706000 3 434129
44959 9192 13 1 2751706000 4 435248
44960 9192 10 2 2751706000 5 435248
44961 9193 35 1 2751443000 1 434129
44962 9193 30 2 2751443000 2 9193
44963 9193 12 1 2751443000 3 9193
44964 9193 10 2 2751443000 4 435100
44965 9193 0 1 2751443000 5 9193
44966 9193 65 1 2751443000 6 424283
44967 9193 60 2 2751443000 7 9193
44968 9194 51 1 2751746000 1 434123
44969 9194 25 1 2751746000 2 434129
44970 9194 16 2 2751746000 3 9194
44971 9194 11 2 2751746000 4 435517
44972 9195 20 1 2751660000 1 432879
44973 9195 23 2 2751660000 2 9195
44974 9195 3 1 2751660000 3 9195
44975 9196 55 1 2751292000 1 9196
44976 9196 54 2 2751292000 2 9196
44977 9196 30 1 2751292000 3 9196
44978 9196 34 2 2751292000 4 9196
44979 9196 3 2 2751292000 5 9196
44980 9197 42 1 2751694000 1 435506
44981 9197 41 2 2751694000 2 435021
44982 9197 12 1 2751694000 3 435503
44983 9197 10 1 2751694000 4 435503
44984 9198 57 1 2751621000 1 463481
44985 9198 45 2 2751621000 2 435508
44986 9198 22 2 2751621000 3 461828
44987 9198 8 2 2751621000 4 435438
44988 9198 4 2 2751621000 5 9198
44989 9199 70 2 2751328000 1 9199
44990 9199 40 2 2751328000 2 9199
44991 9199 23 2 2751328000 3 434125
44992 9199 19 2 2751328000 4 435438
44993 9200 63 1 2751606000 1 434127
44994 9200 63 2 2751606000 2 9200
44995 9200 40 2 2751606000 3 9200
44996 9201 25 1 2751299000 1 458006
44997 9201 23 2 2751299000 2 9201
44998 9201 7 2 2751299000 3 435248
44999 9201 3 2 2751299000 4 9201
45000 9201 0 2 2751299000 5 9201
45001 9202 50 2 2751770000 1 9202
45002 9202 52 1 2751770000 2 458035
45003 9202 28 1 2751770000 3 457989
45004 9202 26 2 2751770000 4 9202
45005 9202 23 2 2751770000 5 9202
45006 9202 20 1 2751770000 6 461810
45007 9202 16 2 2751770000 7 435456
45008 9202 14 2 2751770000 8 9202
45009 9202 29 1 2751770000 9 463442
45010 9202 8 1 2751770000 10 435456
45011 9202 7 2 2751770000 11 435456
45012 9202 6 1 2751770000 12 435456
45013 9203 54 2 2751754000 1 9203
45014 9203 19 1 2751754000 2 433979
45015 9203 16 2 2751754000 3 433979
45016 9204 42 2 2751337000 1 9204
45017 9204 20 2 2751337000 2 435100
45018 9204 16 1 2751337000 3 435100
45019 9204 15 2 2751337000 4 435100
45020 9204 9 1 2751337000 5 435100
45021 9205 19 1 2751513000 1 469374
45022 9205 18 2 2751513000 2 9205
45023 9205 0 2 2751513000 3 9205
45024 9206 65 1 2751933000 1 9206
45025 9206 60 2 2751933000 2 9206
45026 9206 40 2 2751933000 3 461973
45027 9206 25 1 2751933000 4 433884
45028 9206 21 2 2751933000 5 9206
45029 9206 14 1 2751933000 6 435100
45030 9207 63 1 2751340000 1 435525
45031 9207 59 2 2751340000 2 9207
45032 9208 57 1 2751327000 1 463457
45033 9208 59 2 2751327000 2 9208
45034 9209 30 1 2751378000 1 9209
45035 9209 36 2 2751378000 2 9209
45036 9209 12 1 2751378000 3 435327
45037 9209 7 2 2751378000 4 435327
45038 9209 5 2 2751378000 5 435327
45039 9209 1 1 2751378000 6 9209
45040 9210 30 1 2751738000 1 423654
45041 9210 30 2 2751738000 2 9210
45042 9210 13 2 2751738000 3 435503
45043 9210 9 2 2751738000 4 435503
45044 9210 5 1 2751738000 5 435503
45045 9210 3 1 2751738000 6 9210
45046 9211 55 1 2751292000 1 9211
45047 9211 54 2 2751292000 2 9211
45048 9211 30 1 2751292000 3 9211
45049 9211 34 2 2751292000 4 9211
45050 9211 3 2 2751292000 5 9211
45051 9212 30 1 2751378000 1 9212
45052 9212 36 2 2751378000 2 9212
45053 9212 12 1 2751378000 3 435248
45054 9212 7 2 2751378000 4 435248
45055 9212 5 2 2751378000 5 435248
45056 9212 1 1 2751378000 6 9212
45057 9213 51 1 2751501000 1 9213
45058 9214 59 1 2751412000 1 435221
45059 9214 55 2 2751412000 2 9214
45060 9214 32 2 2751412000 3 435471
45061 9214 20 1 2751412000 4 473260
45062 9214 16 2 2751412000 5 9214
45063 9214 30 2 2751412000 6 463440
45064 9214 33 1 2751412000 7 433908
45065 9214 20 2 2751412000 8 9214
45066 9214 31 1 2751412000 9 462379
45067 9214 5 1 2751412000 10 435438
45068 9214 2 2 2751412000 11 9214
45069 9214 4 2 2751412000 12 9214
45070 9214 2 2 2751412000 13 9214
45071 9215 23 1 2751266000 1 434128
45072 9215 32 2 2751266000 2 9215
45073 9215 15 1 2751266000 3 435233
45074 9215 14 1 2751266000 4 435503
45075 9215 11 2 2751266000 5 435503
45076 9216 42 1 2751673000 1 434126
45077 9216 42 2 2751673000 2 422443
45078 9216 17 2 2751673000 3 9216
45079 9216 11 1 2751673000 4 435100
45080 9216 7 2 2751673000 5 435100
45081 9217 52 1 2751611000 1 435472
45082 9217 48 2 2751611000 2 9217
45083 9217 21 1 2751611000 3 463463
45084 9217 19 1 2751611000 4 462967
45085 9217 10 2 2751611000 5 435057
45086 9217 19 2 2751611000 6 9217
45087 9218 31 1 2751588000 1 434129
45088 9218 30 2 2751588000 2 9218
45089 9218 11 1 2751588000 3 434060
45090 9218 9 1 2751588000 4 434060
45091 9218 6 1 2751588000 5 434060
45092 9219 46 1 2751911000 1 434124
45093 9219 40 1 2751911000 2 9219
45094 9219 14 1 2751911000 3 434100
45095 9220 31 1 2751859000 1 434974
45096 9220 28 2 2751859000 2 9220
45097 9220 13 1 2751859000 3 434116
45098 9220 6 1 2751859000 4 434116
45099 9221 45 1 2751382000 1 458205
45100 9221 44 2 2751382000 2 9221
45101 9221 22 1 2751382000 3 434068
45102 9221 13 1 2751382000 4 433887
45103 9222 28 1 2751721000 1 432277
45104 9222 25 2 2751721000 2 9222
45105 9222 6 1 2751721000 3 433906
45106 9222 2 1 2751721000 4 9222
45107 9223 27 1 2751628000 1 434129
45108 9223 25 2 2751628000 2 9223
45109 9223 7 1 2751628000 3 434011
45110 9223 0 2 2751628000 4 9223
45111 9224 59 1 2751412000 1 435386
45112 9224 55 2 2751412000 2 9224
45113 9224 32 2 2751412000 3 462268
45114 9224 20 1 2751412000 4 434123
45115 9224 16 2 2751412000 5 9224
45116 9224 30 2 2751412000 6 435174
45117 9224 33 1 2751412000 7 435525
45118 9224 20 2 2751412000 8 9224
45119 9224 31 1 2751412000 9 435523
45120 9224 5 1 2751412000 10 435327
45121 9224 2 2 2751412000 11 9224
45122 9224 4 2 2751412000 12 9224
45123 9224 2 2 2751412000 13 9224
45124 9225 49 2 2751777000 1 9225
45125 9225 54 1 2751777000 2 463400
45126 9225 20 1 2751777000 3 458189
45127 9225 17 2 2751777000 4 9225
45128 9226 47 1 2751768000 1 423751
45129 9226 37 2 2751768000 2 9226
45130 9226 16 2 2751768000 3 433964
45131 9226 13 1 2751768000 4 433964
45132 9226 9 1 2751768000 5 433964
45133 9227 55 1 2751707000 1 458056
45134 9227 49 2 2751707000 2 458113
45135 9227 13 1 2751707000 3 434020
45136 9228 53 1 2751402000 1 9228
45137 9228 48 2 2751402000 2 9228
45138 9228 10 2 2751402000 3 434021
45139 9228 10 2 2751402000 4 434021
45140 9229 39 1 2751725000 1 463548
45141 9229 44 2 2751725000 2 9229
45142 9229 20 1 2751725000 3 463451
45143 9229 19 2 2751725000 4 434128
45144 9229 16 1 2751725000 5 435242
45145 9229 11 2 2751725000 6 435242
45146 9230 85 1 2751314000 1 9230
45147 9230 85 2 2751314000 2 9230
45148 9230 44 1 2751314000 3 434116
45149 9230 38 2 2751314000 4 9230
45150 9230 20 1 2751314000 5 458205
45151 9230 15 1 2751314000 6 433993
45152 9230 2 2 2751314000 7 9230
45153 9230 21 2 2751314000 8 9230
45154 9231 73 1 2751843000 1 434113
45155 9231 48 2 2751843000 2 9231
45156 9231 8 1 2751843000 3 435327
